,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY7,고객구분1_8,편의품구매비중,선매품구매비중,전문품구매비중,주말방문비중,주말구매비중
12704,12884,F,중년층,경기,13,0,0,0,감소,0.9583221493808982,0.04167785061910177,0.0,0.285279805352798,0.3244467637791354
12705,12885,F,청년층,경기,0,3,0,2,감소,0.9298811437838231,0.0701188562161769,0.0,0.3181478715459298,0.3088249483594291
12706,12886,F,중년층,서울,0,3,1,0,증가,0.4610335447241239,0.4841160647243073,0.05485039055156878,0.2353433835845896,0.2942748846790994
12707,12887,F,청년층,부산,0,0,0,0,증가,0.3177989572366863,0.47372920366320426,0.2084718391001095,0.166023166023166,0.0898413341389466
12708,12888,F,노년층,경북,0,0,0,0,감소,0.8446792860209337,0.1440940631674244,0.011226650811641948,0.2602880658436214,0.3094429829839899
12709,12889,F,청년층,전북,0,0,1,0,감소,0.9803372127327995,0.019662787267200506,0.0,0.2841880341880342,0.3116795304542433
12710,12890,F,노년층,서울,0,0,0,2,감소,0.8794119729087589,0.12058802709124102,0.0,0.2630579297245964,0.2691625015827817
12711,12891,F,중년층,경북,1,0,1,0,감소,0.905834102468467,0.0941658975315331,0.0,0.278825495344951,0.3123893615862209
12712,12892,M,장년층,서울,3,15,0,0,감소,0.26230054955624243,0.6956265380609984,0.04207291238275913,0.4980595084087968,0.3210274288926624
12713,12893,F,장년층,경기,0,0,0,1,증가,0.7785922764591647,0.22140772354083524,0.0,0.3158425832492432,0.2599999842210878
12714,12894,F,중년층,경기,0,8,0,20,감소,0.977061890471618,0.022938109528382093,0.0,0.3020643594414086,0.3269030505681639
12715,12895,F,노년층,부산,4,0,0,19,감소,0.16594705438706886,0.6858087871787282,0.14824415843420302,0.1017857142857142,0.0812404144669216
12716,12896,F,중년층,서울,0,8,1,0,감소,0.9727634582315451,0.027236541768454955,0.0,0.225866916588566,0.215845888407053
12717,12897,F,장년층,경기,4,0,0,0,증가,0.44673250647375906,0.5519307572807249,0.0013367362455160002,0.4600219058050383,0.532884584610303
12718,12898,F,중년층,광주,1,0,0,5,증가,0.8258593266553477,0.17414067334465227,0.0,0.2820816085156712,0.3279980196313591
12719,12899,F,장년층,경기,0,0,0,5,감소,0.38880375597729666,0.5469998648532476,0.06419637916945571,0.3459637561779242,0.3112740085740951
12720,12900,M,노년층,경기,0,0,1,0,증가,0.9851141295965805,0.01488587040341948,0.0,0.187997107736804,0.2146190906353507
12721,12901,F,장년층,서울,0,0,0,0,감소,0.7202237244284934,0.2530290216927775,0.026747253878729126,0.3070917371502927,0.3025378532335417
12722,12902,F,장년층,경북,0,0,0,0,감소,0.8911728117299562,0.10882718827004373,0.0,0.2302001740644038,0.2511979040960975
12723,12903,M,장년층,경북,6,0,0,2,증가,0.7326857829170584,0.26731421708294156,0.0,0.1337518107194591,0.3029553451527665
12724,12904,F,청년층,전북,0,48,0,1,증가,0.7489903506860542,0.2510096493139458,0.0,0.3050541516245487,0.4090294422781096
12725,12905,F,장년층,충북,0,0,0,0,증가,0.9458074886412984,0.054192511358701644,0.0,0.2692159134801081,0.2967450271247739
12726,12906,M,중년층,경기,0,0,0,0,증가,0.7824652326520408,0.2175347673479592,0.0,0.2080989876265467,0.3203516715509937
12727,12907,F,중년층,경기,0,27,1,0,증가,0.8256158930612622,0.17438410693873785,0.0,0.2555976575955908,0.2742474760407783
12728,12908,F,중년층,대구,0,3,0,0,증가,0.2430429042488864,0.5774966800658226,0.17946041568529106,0.6135458167330677,0.5688491169192947
12729,12909,F,장년층,경기,0,0,0,0,감소,0.8701594583767275,0.12984054162327247,0.0,0.1947544642857142,0.2508745661773105
12730,12910,F,중년층,부산,0,0,0,0,감소,0.597903736121685,0.25150365249676104,0.15059261138155391,0.2422480620155038,0.185521150032694
12731,12911,F,중년층,충북,0,0,1,1,감소,0.25029162128909055,0.7497083787109095,0.0,0.3538928210313448,0.4364156113646838
12732,12912,F,청년층,부산,1,24,0,0,감소,0.38131750691164495,0.6058697772059014,0.012812715882453665,0.406657018813314,0.4816409360140872
12733,12913,M,중년층,부산,1,1,0,1,증가,0.8003593656273834,0.19964063437261656,0.0,0.2717023675310034,0.3677474099346682
12734,12914,F,장년층,경기,0,0,0,0,감소,0.1292086869941541,0.8445218308540108,0.026269482151835093,0.178030303030303,0.3831825037707391
12735,12915,F,청년층,광주,0,0,0,14,증가,0.05375296112645079,0.8450998824260915,0.10114715644745775,0.050709939148073,0.0863822895220194
12736,12916,F,중년층,경기,0,16,1,0,증가,0.9322044715387001,0.06779552846129992,0.0,0.1396677050882658,0.1257602588809058
12737,12917,F,장년층,서울,0,0,1,0,증가,0.9263220646027585,0.07367793539724156,0.0,0.3274336283185841,0.4982144820840495
12738,12918,F,청년층,대구,0,1,1,4,증가,0.25778263527321393,0.742217364726786,0.0,0.3429811866859624,0.3340621710337287
12739,12919,F,중년층,경기,0,14,1,1,감소,0.5208348572910798,0.3828719860720703,0.0962931566368499,0.2855555555555555,0.2649979463842986
12740,12920,F,청년층,경기,0,2,1,7,감소,0.25556489745494493,0.7444351025450551,0.0,0.1385869565217391,0.2398173198814678
12741,12921,F,노년층,대구,0,0,0,0,증가,0.3053772924513668,0.6902898700596206,0.0043328374890125405,0.3171806167400881,0.4475184748412039
12742,12922,F,청년층,경기,0,0,0,7,증가,0.21307135577735672,0.7869286442226433,0.0,0.2614035087719298,0.2407217310734421
12743,12923,F,중년층,부산,4,0,0,6,감소,0.30266842809432176,0.55785245122654,0.1394791206791382,0.2481751824817518,0.2537803854695699
12744,12924,M,청년층,부산,0,0,0,0,증가,0.8329706683326789,0.16702933166732115,0.0,0.2746191007060572,0.2824790939286155
12745,12925,F,중년층,서울,0,2,0,1,감소,0.8306344678553839,0.16936553214461614,0.0,0.4371664240659874,0.4297255670875887
12746,12926,F,청년층,경기,1,0,1,1,감소,0.5142798945210869,0.4857201054789131,0.0,0.3493353028064992,0.4065327619423055
12747,12927,F,중년층,서울,1,0,0,6,감소,0.2029494643142948,0.7970505356857052,0.0,0.1224137931034482,0.15184812152089
12748,12928,M,노년층,서울,7,0,0,2,감소,0.7353534927004988,0.2549019289392864,0.009744578360214836,0.3352144469525959,0.5004222025970301
12749,12929,F,노년층,경기,0,0,0,0,증가,0.9923997534343553,0.007600246565644776,0.0,0.2928930366116296,0.2708564942790414
12750,12930,M,청년층,광주,0,51,1,0,증가,0.6135603763719458,0.3864396236280542,0.0,0.1565096952908587,0.1408502729615771
12751,12931,F,장년층,경기,0,0,0,0,감소,0.9714571022324803,0.028542897767519712,0.0,0.323056882327399,0.3419776132401766
12752,12932,F,노년층,서울,2,0,0,2,증가,0.15900709638166227,0.24213847969938906,0.5988544239189487,0.2963604852686308,0.3417539562795862
12753,12933,M,중년층,강원,0,0,1,0,감소,0.8004581641584902,0.19954183584150975,0.0,0.2670481640438722,0.3024617216439371
12754,12934,F,장년층,서울,0,0,0,0,감소,0.31561950983545123,0.6843804901645488,0.0,0.2687224669603524,0.3351801106205863
12755,12935,F,노년층,전북,0,0,0,4,증가,0.6399796718675334,0.3600203281324666,0.0,0.2829076620825147,0.3038197420552146
12756,12936,F,중년층,전남,0,0,1,0,감소,0.8829045944502784,0.11709540554972166,0.0,0.3923705722070845,0.5061368923921779
12757,12937,F,중년층,경기,0,0,0,0,감소,0.993463683967385,0.006536316032614924,0.0,0.2592592592592592,0.2625416418107225
12758,12938,F,장년층,대전,0,0,0,1,증가,0.897052614707982,0.10294738529201795,0.0,0.3470919324577861,0.3938340808764145
12759,12939,F,청년층,인천,0,3,1,2,감소,0.5991374658717302,0.4008625341282698,0.0,0.2557046979865772,0.3094425345630187
12760,12940,M,중년층,서울,2,1,0,1,감소,0.6857625182419816,0.31423748175801836,0.0,0.6292887029288703,0.6910065646313962
12761,12941,F,장년층,서울,0,0,0,9,감소,0.2645541384734206,0.7354458615265794,0.0,0.3028953229398664,0.3418378255744771
12762,12942,F,중년층,경기,0,0,0,0,감소,0.9465156637014785,0.053484336298521416,0.0,0.4044148271553519,0.3852579501250439
12763,12943,F,장년층,서울,4,2,0,10,감소,0.31403217141142975,0.6831188114798243,0.0028490171087458766,0.3968253968253968,0.5518071475810304
12764,12944,F,중년층,대구,0,0,1,0,감소,0.7245295695734971,0.2749536043084313,0.0005168261180715636,0.337270341207349,0.2934375212597478
12765,12945,F,청년층,서울,0,38,0,0,증가,0.4468167050626901,0.5531832949373099,0.0,0.4635708566853482,0.5941789210201832
12766,12946,F,청년층,서울,2,0,0,1,증가,0.27256045263935946,0.4854566483824465,0.24198289897819406,0.3656716417910448,0.490972987161324
12767,12947,F,장년층,서울,0,0,1,0,증가,0.8855998416378486,0.11440015836215145,0.0,0.3138317081979054,0.3676146401010158
12768,12948,F,장년층,경기,0,0,0,6,감소,0.5037071609525021,0.4945627293934917,0.0017301096540061406,0.2239382239382239,0.174763646683881
12769,12949,F,중년층,경북,0,0,0,1,감소,0.8838549448032074,0.11614505519679261,0.0,0.2897091722595078,0.3188191859178344
12770,12950,F,노년층,경북,0,0,0,0,감소,0.9297218660333852,0.07027813396661473,0.0,0.2487212276214833,0.3000969472540236
12771,12951,F,중년층,서울,9,1,0,6,증가,0.20582685145340043,0.7821628235381045,0.012010325008495004,0.2365771812080536,0.2025123820610362
12772,12952,F,중년층,경기,0,1,0,0,감소,0.8698889811178628,0.1301110188821372,0.0,0.352165725047081,0.360118581986507
12773,12953,F,청년층,서울,0,0,1,0,감소,0.4900110936441336,0.5099889063558665,0.0,0.3014925373134328,0.2796896485277477
12774,12954,M,청년층,경기,2,0,0,0,감소,0.4454811014746273,0.5545188985253727,0.0,0.2866617538688283,0.3527392348640943
12775,12955,F,중년층,서울,0,0,1,0,증가,0.22989168607649887,0.7679045493066032,0.0022037646168979468,0.2562814070351759,0.2439968870440512
12776,12956,F,청년층,서울,0,0,1,8,감소,0.6174429280946699,0.38255707190533006,0.0,0.3402061855670103,0.4747543803632619
12777,12957,M,청년층,부산,0,32,1,5,감소,0.6684246237191886,0.33157537628081135,0.0,0.208252427184466,0.3052031990151161
12778,12958,F,중년층,경기,0,0,0,0,증가,0.36330668342789213,0.6343481375528199,0.0023451790192879104,0.3745173745173745,0.4151913955666622
12779,12959,F,노년층,서울,0,0,0,4,증가,0.8714042054277445,0.12859579457225542,0.0,0.2726256983240223,0.2645975346760781
12780,12960,F,장년층,경기,0,0,0,4,증가,0.6881361385165646,0.31186386148343537,0.0,0.3112727272727272,0.3551685211095179
12781,12961,F,노년층,경기,0,0,0,1,감소,0.8005145180198345,0.18378321103194076,0.01570227094822474,0.3215411558669002,0.4035867235591459
12782,12962,F,장년층,경기,0,0,0,5,증가,0.3603353420700478,0.6396646579299522,0.0,0.4076999012833169,0.5034643301851853
12783,12963,M,중년층,부산,0,0,0,29,감소,0.8632977409664505,0.1367022590335495,0.0,0.3316498316498316,0.3068481595658349
12784,12964,F,장년층,서울,0,0,0,38,감소,0.2018408940382908,0.5471792216890446,0.2509798842726645,0.3279857397504456,0.2583020908895088
12785,12965,F,장년층,서울,0,10,0,1,감소,0.9449175166831938,0.05508248331680618,0.0,0.3242784380305603,0.3106726869864412
12786,12966,F,장년층,경기,0,0,0,5,감소,0.27876408954364873,0.6625711567585912,0.05866475369776005,0.5177111716621253,0.4911762075007111
12787,12967,M,중년층,경기,0,2,0,5,감소,0.8419212905570482,0.1580787094429518,0.0,0.3219814241486068,0.4115777759471643
12788,12968,F,장년층,서울,0,0,1,3,감소,0.8322550478971515,0.09933204000769558,0.06841291209515289,0.3836777954425013,0.380947960008092
12789,12969,F,청년층,경기,6,13,1,0,감소,0.5768896916393715,0.4231103083606285,0.0,0.3498427672955975,0.2567488532756206
12790,12970,F,중년층,서울,2,0,0,8,감소,0.6341527611974551,0.3596731982870287,0.006174040515516135,0.3368200836820084,0.2702198811415963
12791,12971,F,중년층,인천,0,9,0,2,감소,0.8320429059106718,0.16795709408932827,0.0,0.4764299182903834,0.4783178853767748
12792,12972,F,장년층,경남,21,0,0,0,증가,0.18549300751309455,0.813576111114704,0.0009308813722014521,0.1778290993071593,0.1866691516299928
12793,12973,F,장년층,서울,0,0,0,21,증가,0.526150464277926,0.4255102480366792,0.04833928768539483,0.2884615384615384,0.2885024916742273
12794,12974,F,노년층,광주,0,23,1,6,감소,0.899766710089048,0.10023328991095208,0.0,0.3250138657792568,0.3198494867434067
12795,12975,F,장년층,부산,0,12,0,1,감소,0.6435569414198394,0.3564430585801605,0.0,0.7632081476766391,0.6681337183709002
12796,12976,F,중년층,경기,0,2,0,0,증가,0.7779117867301517,0.22208821326984826,0.0,0.2491349480968858,0.3306244344086858
12797,12977,F,장년층,경기,0,6,0,2,감소,0.9335237981272624,0.0664762018727376,0.0,0.3194285714285714,0.3421657642025907
12798,12978,F,중년층,경기,1,2,0,4,감소,0.6959796188102364,0.30402038118976354,0.0,0.3338771071234366,0.3982408263125493
12799,12979,F,중년층,경기,0,0,0,0,증가,0.7903579806366443,0.2096420193633557,0.0,0.2760121898127993,0.3263811791856539
12800,12980,F,노년층,경기,1,0,1,0,감소,0.4447757659339861,0.5399429299667189,0.015281304099294988,0.4893419833178869,0.5286327018372398
12801,12981,F,청년층,서울,6,5,1,0,감소,0.8567288615977388,0.14327113840226124,0.0,0.2635897435897436,0.3495240912659901
12802,12982,M,청년층,서울,0,0,0,1,증가,0.45720460414523817,0.38609905068544115,0.15669634516932068,0.0959409594095941,0.1413465497113576
12803,12983,M,청년층,부산,0,0,0,2,감소,0.04652883964625878,0.1544138753901051,0.7990572849636361,0.3733333333333333,0.305608163723252
12804,12984,F,중년층,인천,0,0,0,0,증가,0.8482253997685337,0.1140743757276879,0.037700224503778405,0.095831542758917,0.1673583064392748
12805,12985,M,장년층,서울,0,48,0,4,증가,0.8410591957938621,0.15894080420613788,0.0,0.390818858560794,0.3929797267469456
12806,12986,F,청년층,광주,0,11,1,4,감소,0.8980025722043156,0.10199742779568441,0.0,0.3664921465968586,0.4049110049062415
12807,12987,F,장년층,인천,0,1,0,0,감소,0.8969257324127635,0.10307426758723642,0.0,0.2898052691867125,0.3348216784847919
12808,12988,F,청년층,부산,2,0,1,5,증가,0.11032875158315139,0.789767597261828,0.09990365115502063,0.3470437017994858,0.3019296964234376
12809,12989,M,청년층,경북,5,5,1,5,감소,0.6075386061595259,0.39246139384047407,0.0,0.3316326530612244,0.4085059579651506
12810,12990,F,중년층,인천,0,0,1,5,증가,0.17609705435992362,0.8009706888774635,0.022932256762612895,0.4131578947368421,0.5092493509429443
12811,12991,F,장년층,서울,0,0,0,2,증가,0.14104936339890048,0.4841478542897355,0.37480278231136405,0.4666666666666667,0.6874398530850586
12812,12992,F,장년층,경기,0,0,1,1,감소,0.8343156768325307,0.16568432316746923,0.0,0.3623445825932504,0.4171520293510662
12813,12993,F,청년층,인천,0,9,1,0,감소,0.5628153848548227,0.4371846151451773,0.0,0.2732193732193732,0.3346659958409604
12814,12994,F,청년층,서울,0,20,1,0,증가,0.2675042399630858,0.6558247359344277,0.07667102410248643,0.3907766990291262,0.3789737523593048
12815,12995,F,장년층,인천,0,0,0,0,감소,0.9787150383790487,0.02128496162095127,0.0,0.3461785484906872,0.3458861117783028
12816,12996,F,장년층,서울,0,7,1,2,증가,0.5016532728302686,0.49834672716973133,0.0,0.2706289671090594,0.2772199412941048
12817,12997,F,장년층,경기,0,25,0,0,감소,0.46559995620443995,0.53440004379556,0.0,0.2796610169491525,0.4804874547681939
12818,12998,M,청년층,경기,0,0,1,1,감소,0.8729744046863935,0.12702559531360644,0.0,0.2675709001233046,0.3013143473581978
12819,12999,F,노년층,서울,0,15,1,0,감소,0.2076990567505435,0.6896386423281143,0.10266230092134218,0.4180327868852459,0.6108952689109728
12820,13000,F,장년층,서울,1,30,1,0,감소,0.7908999685315782,0.20910003146842185,0.0,0.3135409123823316,0.3648657035056809
12821,13001,F,중년층,서울,0,0,0,0,감소,0.7591836027385644,0.2408163972614356,0.0,0.1768933112216694,0.2664995899987377
12822,13002,F,노년층,충북,0,0,0,1,증가,0.9762489478736348,0.023751052126365215,0.0,0.3328509406657018,0.3108173196134017
12823,13003,F,청년층,인천,0,0,0,0,증가,0.901453554289628,0.09854644571037202,0.0,0.1940899932840832,0.20938400951451
12824,13004,M,중년층,충북,0,0,1,1,증가,0.6411516557404133,0.35884834425958667,0.0,0.1971407072987208,0.1973255642819949
12825,13005,F,청년층,경기,4,0,0,4,증가,0.1594666150639024,0.8206545927926184,0.01987879214347914,0.2610169491525423,0.342353613806085
12826,13006,F,중년층,대구,0,23,1,0,증가,0.4869087199156676,0.5130912800843324,0.0,0.3425995492111194,0.3521290591957836
12827,13007,F,노년층,서울,0,0,0,1,증가,0.9066776792908945,0.09332232070910557,0.0,0.2513940520446097,0.2722815471394037
12828,13008,F,청년층,경기,0,48,1,4,감소,0.861472138582942,0.13852786141705792,0.0,0.2605708245243129,0.3084058298413249
12829,13009,F,노년층,경북,0,0,0,0,감소,0.843895998861727,0.15610400113827308,0.0,0.1992551210428305,0.2116889362418588
12830,13010,F,중년층,서울,0,0,0,1,감소,0.27480934453132544,0.7115793030215272,0.013611352447147408,0.3870056497175141,0.5056649612253435
12831,13011,F,중년층,경남,0,0,0,0,감소,0.8305206919511164,0.15467563268346338,0.014803675365420186,0.0421591804570527,0.1517685324649725
12832,13012,F,장년층,경북,3,24,1,0,감소,0.9579756893035204,0.04202431069647963,0.0,0.2866096866096866,0.3316063538120721
12833,13013,F,중년층,전남,0,35,0,0,증가,0.8684951218900862,0.13150487810991388,0.0,0.2445714285714285,0.3147343221253794
12834,13014,F,장년층,광주,0,0,0,5,감소,0.6380062337766116,0.3619937662233884,0.0,0.2585330428467683,0.3202551705298797
12835,13015,M,노년층,경북,0,0,0,0,감소,0.9283288344750363,0.07167116552496368,0.0,0.226466049382716,0.2122399511170459
12836,13016,F,장년층,경북,2,35,0,1,감소,0.7726693650805242,0.22733063491947578,0.0,0.3133385951065509,0.3275386256677711
12837,13017,M,중년층,경남,2,15,1,6,감소,0.7125673379885481,0.28743266201145184,0.0,0.0942779291553133,0.1467017773403298
12838,13018,F,장년층,부산,0,0,1,2,증가,0.7515489282705818,0.21581753580778307,0.03263353592163509,0.3487922705314009,0.3242857995744398
12839,13019,F,중년층,인천,0,1,0,2,증가,0.876830140078713,0.12316985992128708,0.0,0.330704780680138,0.3491038482223604
12840,13020,F,장년층,경북,0,0,1,0,감소,0.7525270176757928,0.24747298232420722,0.0,0.227683615819209,0.2967677666718568
12841,13021,F,장년층,경기,2,5,1,0,감소,0.9236053909430622,0.0763946090569378,0.0,0.3606889564336373,0.3929928717313484
12842,13022,F,중년층,경기,3,0,1,7,감소,0.9860526781608563,0.013947321839143692,0.0,0.2018348623853211,0.1940578907701413
12843,13023,F,장년층,경북,0,0,0,0,감소,0.909574760699747,0.09042523930025305,0.0,0.2430417495029821,0.2658356572187851
12844,13024,F,중년층,경남,0,0,1,2,감소,0.5993977853484408,0.4006022146515592,0.0,0.3227453204764606,0.4942003740845118
12845,13025,F,학생층,경기,0,8,0,0,감소,0.31971776083252673,0.5463151823046942,0.13396705686277907,0.2010869565217391,0.308312755853751
12846,13026,F,청년층,경기,0,4,0,0,증가,0.3807538934080893,0.6067024341768072,0.012543672415103468,0.4288389513108614,0.5065593189181536
12847,13027,F,청년층,서울,0,15,1,7,증가,0.9682707321506943,0.03172926784930577,0.0,0.1862955032119914,0.0410780943601033
12848,13028,F,장년층,경북,0,0,0,6,감소,0.8645116837024944,0.1354883162975056,0.0,0.3645058448459086,0.3905110592299172
12849,13029,M,장년층,충북,0,0,1,2,증가,0.8067311296725267,0.19326887032747336,0.0,0.3448275862068966,0.4272493007429906
12850,13030,M,중년층,전남,0,0,0,0,증가,0.9595146800141644,0.04048531998583562,0.0,0.2244116037219485,0.2509311254393384
12851,13031,F,장년층,전북,0,0,0,1,증가,0.6534084126380896,0.34659158736191037,0.0,0.2685226762460709,0.4797423343853083
12852,13032,F,장년층,경기,2,0,0,2,감소,0.2993595666193846,0.7006404333806153,0.0,0.2784380305602716,0.4167387689548728
12853,13033,F,청년층,서울,0,1,0,8,증가,0.5338719515858624,0.46555855608408875,0.0005694923300488243,0.506,0.4464335229609911
12854,13034,F,노년층,서울,0,81,0,0,감소,0.3203351611144959,0.6754673002480869,0.00419753863741723,0.4767184035476718,0.4570798587898619
12855,13035,F,노년층,서울,0,0,1,9,증가,0.5296453622920483,0.32890292958404005,0.14145170812391175,0.3091787439613526,0.3095329544008915
12856,13036,F,중년층,경기,9,1,0,0,증가,0.39381621693920604,0.4530469065932975,0.15313687646749644,0.3029702970297029,0.5203508511609876
12857,13037,F,중년층,경남,1,34,0,0,증가,0.7822281366730853,0.21515812869218182,0.002613734634732838,0.3009463722397476,0.3043439818985357
12858,13038,F,장년층,경북,0,56,1,6,감소,0.8555102021146377,0.14448979788536234,0.0,0.2883838383838384,0.3082113288290459
12859,13039,F,장년층,대전,0,0,1,0,감소,0.9308541800850845,0.06914581991491553,0.0,0.3105175292153589,0.2904309591438228
12860,13040,F,중년층,경북,0,0,0,1,감소,0.7400569396096977,0.25652713694114687,0.0034159234491555044,0.2845821325648415,0.3712494445856611
12861,13041,F,중년층,서울,1,2,1,1,감소,0.8180099121074615,0.1819900878925384,0.0,0.2627986348122867,0.2507449106976336
12862,13042,F,중년층,경북,0,0,1,0,증가,0.734608715613723,0.26539128438627707,0.0,0.1974789915966386,0.1794373473838599
12863,13043,F,중년층,전북,0,0,0,0,증가,0.6384213175331187,0.36157868246688135,0.0,0.2433405327573794,0.2046201140944413
12864,13044,F,중년층,경북,0,0,0,0,감소,0.91521773471292,0.08478226528707997,0.0,0.2916123424598001,0.3262667221785653
12865,13045,F,중년층,경북,1,0,0,0,증가,0.9290217043804513,0.07097829561954873,0.0,0.3686440677966102,0.4532076316719738
12866,13046,F,중년층,서울,0,0,0,0,감소,0.9708389418822367,0.029161058117763226,0.0,0.4222950819672131,0.4425992189173832
12867,13047,F,중년층,인천,10,0,0,0,증가,0.9620751177601019,0.03792488223989812,0.0,0.3333333333333333,0.3566667519201886
12868,13048,M,중년층,경남,1,0,0,1,감소,0.8633837009670721,0.1366162990329279,0.0,0.3082271147161066,0.2868650537472776
12869,13049,F,중년층,경기,0,0,1,0,증가,0.7907338213621263,0.2092661786378737,0.0,0.2654994259471871,0.3017625920808591
12870,13050,F,장년층,인천,0,31,1,1,증가,0.7349856218324712,0.2650143781675288,0.0,0.3700414446417999,0.3532906905999176
12871,13051,F,장년층,경북,0,0,0,4,증가,0.7426718269816678,0.2573281730183323,0.0,0.2683732452518579,0.384228871168921
12872,13052,F,중년층,경남,6,0,0,0,감소,0.7970144686219309,0.2015303037536618,0.0014552276244072819,0.1787671232876712,0.1733228012297779
12873,13053,F,중년층,경기,0,2,1,2,증가,0.8310353310767862,0.15926915780894135,0.009695511114272472,0.7338003502626971,0.7268194600687656
12874,13054,F,청년층,서울,2,1,1,6,증가,0.40970141919119163,0.5902985808088084,0.0,0.2868525896414343,0.3107511709909296
12875,13055,F,장년층,경기,0,0,0,0,증가,0.9781006086602572,0.021899391339742873,0.0,0.1639202081526452,0.1593636957285872
12876,13056,F,청년층,경기,3,10,1,0,감소,0.8080123564199364,0.1919876435800636,0.0,0.2122448979591836,0.1220455906275743
12877,13057,F,학생층,충남,0,28,1,0,감소,0.7639601969086095,0.23603980309139053,0.0,0.2562637362637363,0.2543815236472251
12878,13058,F,청년층,부산,1,43,1,2,증가,0.6038978045781312,0.3444062918279758,0.05169590359389296,0.3302631578947368,0.3952494576921586
12879,13059,F,중년층,전북,0,17,0,0,감소,0.676782868488716,0.32321713151128395,0.0,0.2969973890339425,0.3386669455934982
12880,13060,F,청년층,서울,2,0,0,0,증가,0.8435628834511553,0.15643711654884476,0.0,0.3143564356435643,0.3227685487357367
12881,13061,F,중년층,전북,0,1,0,5,증가,0.8017740124375845,0.19822598756241544,0.0,0.2306758397409955,0.2010906934466735
12882,13062,F,장년층,경기,0,0,0,0,증가,0.8537381265699394,0.14626187343006056,0.0,0.2681794739556472,0.3074817054010827
12883,13063,F,중년층,강원,0,0,0,0,증가,0.9732823327541633,0.02671766724583664,0.0,0.336405529953917,0.3056379014914727
12884,13064,F,장년층,서울,0,11,1,5,감소,0.3061886749477488,0.6620390851459406,0.03177223990631066,0.2435567010309278,0.2074139466531485
12885,13065,M,중년층,경기,0,3,1,1,증가,0.9442652265727212,0.05573477342727886,0.0,0.3505099302200751,0.3891437604908657
12886,13066,F,중년층,인천,0,0,1,1,감소,0.42668278421003913,0.5691754833586197,0.004141732431341143,0.2705601907032181,0.3133438570227014
12887,13067,M,중년층,인천,4,0,0,0,증가,0.8093746322575113,0.19062536774248873,0.0,0.2077562326869806,0.2206535132006347
12888,13068,F,노년층,경기,0,0,0,2,감소,0.28554062256163604,0.7126923206483394,0.0017670567900245292,0.5430672268907563,0.6624217870438763
12889,13069,F,장년층,경남,0,0,0,0,감소,0.5143099296931096,0.4770625849351475,0.00862748537174278,0.2942097026604069,0.3770955561601713
12890,13070,F,장년층,경기,0,0,1,6,감소,0.39938227690565126,0.5994640806431032,0.0011536424512454968,0.315203955500618,0.2492386251145631
12891,13071,F,청년층,서울,11,0,1,2,감소,0.6015721302459653,0.3984278697540346,0.0,0.3041237113402061,0.2376249265138154
12892,13072,F,장년층,서울,20,167,0,10,증가,0.126545279840928,0.8403841463047742,0.033070573854297854,0.2587412587412587,0.2095540401873428
12893,13073,F,중년층,서울,0,0,0,1,증가,0.5039169527709104,0.4869144235690576,0.00916862366003199,0.3960264900662251,0.3887952015637913
12894,13074,F,중년층,경기,0,15,1,6,감소,0.5354002481590887,0.46459975184091135,0.0,0.2696817420435511,0.3495630756901693
12895,13075,M,노년층,경북,0,0,0,0,증가,0.7366032532749062,0.26339674672509383,0.0,0.2992392223161454,0.3072122045118802
12896,13076,M,노년층,경북,0,3,1,0,증가,0.9896112357126978,0.010388764287302156,0.0,0.3920308483290488,0.3638761536040428
12897,13077,F,중년층,부산,0,23,1,1,감소,0.8981032181540411,0.10189678184595886,0.0,0.2324975577987626,0.2749038973177605
12898,13078,F,노년층,서울,1,3,1,1,증가,0.10593844076472717,0.32855559561526493,0.5655059636200079,0.2638266068759342,0.4803122039722575
12899,13079,F,중년층,서울,0,0,0,2,증가,0.5793733446537872,0.3629030488083456,0.057723606537867206,0.4063694267515924,0.2843440843460291
12900,13080,M,청년층,서울,9,7,1,0,감소,0.2608967646983601,0.716595269732625,0.022507965569014875,0.4303097345132743,0.6597177741202611
12901,13081,F,장년층,경기,0,5,1,0,감소,0.8677149623492955,0.1322850376507045,0.0,0.2802177858439201,0.3727840699583883
12902,13082,M,청년층,서울,18,0,0,1,증가,0.8794094751043724,0.12059052489562758,0.0,0.4426946631671041,0.395400798410935
12903,13083,F,청년층,서울,0,10,1,0,증가,0.38746938410763904,0.5968501725553943,0.015680443336966613,0.2344632768361582,0.3281610281954967
12904,13084,F,장년층,광주,0,0,1,4,감소,0.6800921010180048,0.3199078989819952,0.0,0.3229813664596273,0.4015335886199355
12905,13085,F,장년층,강원,1,7,1,0,감소,0.8662815578782567,0.1337184421217433,0.0,0.3426240652617267,0.4011844151255462
12906,13086,M,장년층,경기,0,0,1,0,감소,0.9542370191876498,0.04576298081235014,0.0,0.1885092001502065,0.2024234445614504
12907,13087,F,학생층,인천,0,0,0,4,감소,0.8245567080918755,0.17544329190812447,0.0,0.3034682080924855,0.2836846627955789
12908,13088,F,청년층,경기,0,1,1,12,감소,0.5076930646518465,0.41351546467036343,0.07879147067779006,0.3933333333333333,0.500178299372531
12909,13089,F,중년층,경기,0,0,0,0,감소,0.4398776653087028,0.5601223346912971,0.0,0.2113821138211382,0.4877405825169431
